Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	LIT0_fw_freq	MID4_fw_freq	BIG6_fw_freq	EOL
13	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	500000	EOL
14	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	500000	EOL
15	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	500000	EOL
16	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	500000	EOL
17	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	500000	EOL
18	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	100	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	500000	EOL
19	1098000	1098000	1098000	1098000	1836000	1836000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
20	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
21	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
22	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
23	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
24	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
25	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
26	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1663000	500000	EOL
27	1098000	1098000	1098000	1098000	1663000	1663000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
28	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	44000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
29	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	100	0	0	0	845000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
30	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
31	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
32	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
33	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
34	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	43000	45000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
35	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
36	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
37	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	45000	0	0	0	0	2	4360937	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
38	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	45000	0	0	0	0	2	4349687	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
39	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	45000	0	0	0	0	2	4349687	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
40	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	681875	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
41	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1197000	500000	EOL
42	738000	738000	738000	738000	1197000	1197000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
43	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
44	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
45	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
46	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	100	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
47	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
48	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	738000	1024000	500000	EOL
49	738000	738000	738000	738000	1024000	1024000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
50	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
51	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
52	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
53	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
54	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	100	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
55	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
56	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
57	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
58	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	100	100	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
59	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
60	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
61	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
62	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
63	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
64	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
65	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
66	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
67	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
68	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
69	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
70	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
71	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
72	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
73	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
74	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
75	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
76	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
77	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
78	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
79	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
80	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
81	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
82	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
83	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
84	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
85	574000	574000	574000	574000	696000	696000	500000	500000	100	0	0	0	100	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
86	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
87	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
88	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
89	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	43000	44000	44000	0	0	0	0	2	4349687	570625	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
