Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	LIT0_fw_freq	MID4_fw_freq	BIG6_fw_freq	EOL
885	1803000	1803000	1803000	1803000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	696000	500000	EOL
886	1803000	1803000	1803000	1803000	696000	696000	500000	500000	100	0	0	0	0	0	0	0	546000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
887	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
888	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
889	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
890	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
891	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
892	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
893	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
894	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
895	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
896	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
897	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
898	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
899	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
900	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
901	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
902	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
903	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
904	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
905	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
906	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
907	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
908	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
909	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
910	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
911	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
912	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	41000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
913	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	41000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
914	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	100	100	0	0	0	421000	202	0	40000	41000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
915	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	41000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
916	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	41000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
917	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
918	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
919	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
920	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
921	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
922	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
923	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
924	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
925	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
926	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
927	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
928	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
929	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
930	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
931	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
932	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
933	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
934	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
935	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
936	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
937	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
938	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
939	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
940	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
941	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
942	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
943	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	50	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
944	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
945	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
946	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
947	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
948	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
949	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
950	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
951	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
952	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
953	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
954	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
955	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
956	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
957	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
958	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
959	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
960	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
961	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
962	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
963	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
964	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
965	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
966	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
967	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
968	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
969	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
970	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	41000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
971	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
972	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
973	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
974	1803000	1803000	1803000	1803000	553000	553000	500000	500000	100	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
975	1803000	1803000	1803000	1803000	553000	553000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	40000	42000	42000	0	0	0	0	0	4323593	-1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1803000	553000	500000	EOL
