Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	LIT0_fw_freq	MID4_fw_freq	BIG6_fw_freq	EOL
62	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	910000	500000	EOL
63	574000	574000	574000	574000	910000	910000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
64	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
65	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	100	0	0	0	676000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
66	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
67	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
68	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
69	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
70	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
71	574000	574000	574000	574000	696000	696000	500000	500000	0	0	100	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
72	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
73	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
74	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
75	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
76	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
77	574000	574000	574000	574000	799000	799000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	799000	500000	EOL
78	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
79	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
80	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
81	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
82	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
83	574000	574000	574000	574000	696000	696000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	574000	696000	500000	EOL
