Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	EOL
1220	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	39000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1230	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1240	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1250	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1260	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1270	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	50	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1280	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1290	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1300	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	50	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1310	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	66	1014000	302	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1320	300000	300000	300000	300000	400000	400000	500000	500000	50	0	50	0	66	0	0	0	1014000	302	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1330	300000	300000	300000	300000	400000	400000	500000	500000	0	100	0	0	0	0	50	50	1014000	302	0	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1340	300000	300000	300000	300000	400000	400000	500000	500000	66	0	0	0	50	0	0	0	546000	302	11	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1350	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	1014000	251	8	38000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1360	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	50	50	1014000	251	8	39000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1370	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	11	39000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1380	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	50	50	0	0	0	546000	202	8	39000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1390	300000	300000	300000	300000	400000	400000	500000	500000	50	0	33	50	0	0	0	0	845000	202	12	39000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1400	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	50	1014000	202	12	39000	39000	39000	0	0	0	0	0	4261250	685937	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1410	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	50	0	0	50	845000	202	8	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1420	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	1014000	202	7	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1430	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	7	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1440	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	7	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1450	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	0	50	0	0	546000	202	7	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1460	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	50	0	0	421000	202	4	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1470	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	33	0	0	421000	202	4	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1480	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	1	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1490	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1500	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	50	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1510	300000	300000	300000	300000	400000	400000	500000	500000	50	0	50	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1520	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1530	300000	300000	300000	300000	400000	400000	500000	500000	100	0	0	0	50	0	0	50	1014000	302	0	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1540	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	66	0	50	1014000	302	8	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1550	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	66	0	0	0	845000	302	7	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1560	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	251	7	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1570	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	50	0	50	0	546000	251	0	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1580	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	100	0	0	845000	202	15	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1590	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	50	0	0	546000	202	15	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1600	300000	300000	300000	300000	400000	400000	500000	500000	100	0	0	50	0	50	0	0	546000	202	6	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1610	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	50	100	50	0	0	546000	202	8	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1620	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	8	38000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1630	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	21	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1640	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	50	0	0	0	0	421000	202	8	39000	39000	39000	0	0	0	0	0	4256406	659375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1650	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	50	100	0	0	0	421000	202	8	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1660	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	0	50	0	0	421000	202	8	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1670	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	66	0	0	50	421000	202	8	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1680	300000	300000	300000	300000	400000	400000	500000	500000	100	0	0	0	0	0	0	0	421000	202	9	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1690	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	50	100	0	50	0	421000	202	19	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1700	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	50	0	0	1014000	202	19	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1710	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	50	0	0	0	0	546000	202	14	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1720	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	50	0	0	0	546000	202	7	38000	40000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1730	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	100	33	0	0	546000	202	7	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1740	300000	300000	300000	300000	400000	400000	500000	500000	0	66	0	66	50	0	0	0	421000	202	7	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1750	300000	300000	300000	300000	400000	400000	500000	500000	0	0	33	0	66	50	0	0	421000	202	8	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1760	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	50	0	0	421000	202	20	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1770	300000	300000	300000	300000	400000	400000	500000	500000	50	0	33	0	0	0	0	0	421000	202	12	39000	40000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1780	300000	300000	300000	300000	400000	400000	500000	500000	33	0	50	0	50	0	0	0	421000	202	8	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1790	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	50	0	0	0	421000	202	8	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1800	300000	300000	300000	300000	400000	400000	500000	500000	0	50	50	0	0	50	0	0	421000	202	8	39000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1810	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	50	50	50	0	0	421000	202	9	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1820	300000	300000	300000	300000	400000	400000	500000	500000	0	50	50	50	100	0	0	0	421000	202	24	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1830	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	0	0	0	0	421000	202	9	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1840	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1850	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1860	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4257343	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1870	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	612187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1880	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1890	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	6	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1900	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	50	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1910	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1920	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1930	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1940	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1950	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1960	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1970	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	66	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1980	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1990	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2000	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2010	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2020	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2030	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2040	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	33	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2050	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2060	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2070	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2080	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2090	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2100	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263281	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2110	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	720000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2120	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2130	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2140	300000	300000	300000	300000	400000	400000	500000	500000	33	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2150	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2160	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2170	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2180	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2190	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2200	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2210	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2220	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2230	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2240	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2250	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2260	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	33	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2270	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2280	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2290	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2300	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2310	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2320	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2330	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2340	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	50	0	0	0	0	1014000	302	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2350	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	1014000	302	0	38000	39000	39000	0	0	0	0	0	4265781	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2360	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	302	0	38000	39000	39000	0	0	0	0	0	4263906	753750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2370	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	38000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2380	300000	300000	300000	300000	400000	400000	500000	500000	0	0	100	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2390	300000	300000	300000	300000	400000	400000	500000	500000	0	0	100	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2400	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2410	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2420	300000	300000	300000	300000	400000	400000	500000	500000	33	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2430	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2440	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2450	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2460	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2470	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2480	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2490	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2500	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2510	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	33	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2520	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
