Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	LIT0_fw_freq	MID4_fw_freq	BIG6_fw_freq	EOL
11	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	17	43000	42000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
12	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	42000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
13	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	100	0	0	1014000	202	7	43000	42000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
14	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1352000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
15	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1352000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
16	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	100	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
17	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
18	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
19	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
20	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	845000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
21	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
22	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1352000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
23	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1352000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
24	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	100	1352000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
25	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	7	46000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
26	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	14	46000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
27	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	14	46000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
28	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	14	46000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
29	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	14	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
30	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	14	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
31	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	11	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
32	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	11	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
33	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	11	46000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
34	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1352000	202	11	46000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
35	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1352000	202	11	46000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
36	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	0	0	0	0	1014000	202	7	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
37	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
38	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1014000	202	7	45000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
39	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	45000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
40	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	100	0	0	1014000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
41	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
42	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
43	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
44	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
45	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
46	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
47	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
48	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
49	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	100	0	0	1014000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
50	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	15	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
51	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	15	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
52	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	100	0	0	0	0	0	1539000	202	15	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
53	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	0	0	0	0	1539000	202	15	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
54	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	11	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
55	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	11	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
56	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	11	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
57	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	1014000	202	11	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
58	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	11	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
59	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
60	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
61	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
62	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	100	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
63	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	0	0	0	0	845000	202	7	43000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
64	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	100	0	845000	202	7	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
65	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	7	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
66	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
67	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	44000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
68	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	100	0	0	845000	202	7	45000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
69	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	845000	202	7	45000	41000	41000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
70	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
71	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
72	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	845000	202	7	47000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
73	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	0	0	0	1539000	202	15	47000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
74	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	15	47000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
75	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	100	1539000	202	15	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
76	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	15	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
77	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	15	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
78	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	11	45000	41000	42000	0	0	0	0	0	4328750	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
79	300000	300000	300000	300000	400000	400000	2850000	2850000	0	100	0	0	100	0	0	0	845000	202	11	43000	41000	42000	0	0	0	0	0	4339062	-186562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
80	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	11	43000	41000	41000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
81	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	11	43000	41000	41000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
82	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	41000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
83	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	41000	41000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
84	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
85	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	43000	41000	42000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
86	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	7	42000	41000	42000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
87	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	100	0	0	0	0	845000	202	0	42000	41000	42000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
88	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	0	42000	41000	41000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
89	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	845000	202	0	42000	41000	41000	0	0	0	0	0	4339062	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	300000	400000	2850000	EOL
