Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	EOL
0	300000	300000	300000	300000	400000	400000	500000	500000	14	12	13	14	10	9	4	4	1014000	202	5	38000	38000	38000	0	0	0	0	0	4160625	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	1014000	202	5	38000	38000	38000	0	0	0	0	0	4160625	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2	300000	300000	300000	300000	400000	400000	500000	500000	0	100	0	0	0	0	0	0	1014000	202	5	38000	38000	38000	0	0	0	0	0	4160625	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	1014000	202	0	38000	38000	38000	0	0	0	0	0	4160625	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
4	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	1014000	202	0	38000	38000	38000	0	0	0	0	0	4160625	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
5	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	38000	38000	38000	0	0	0	0	0	4160625	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
6	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	1014000	202	0	38000	37000	38000	0	0	0	0	0	4159062	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
7	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	38000	0	0	0	0	0	4159062	-3750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
8	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	38000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
9	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	38000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
10	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
11	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
12	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
13	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
14	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
15	300000	300000	300000	300000	400000	400000	500000	500000	100	0	0	0	0	100	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
16	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
17	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
18	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
19	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	845000	202	6	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
20	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	546000	202	6	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
21	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	6	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
22	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	6	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
23	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	6	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
24	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	100	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
25	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
26	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
27	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
28	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
29	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
30	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
31	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
32	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
33	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
34	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
35	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	50	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
36	300000	300000	300000	300000	400000	400000	500000	500000	100	0	0	0	50	0	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
37	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
38	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	37000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
39	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
40	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
41	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
42	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
43	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
44	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
45	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
46	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
47	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
48	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
49	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
50	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
51	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
52	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
53	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
54	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
55	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
56	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
57	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
58	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
59	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
60	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
61	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
62	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
63	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
64	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
65	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
66	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
67	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
68	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
69	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
70	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
71	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
72	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
73	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
74	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
75	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
76	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
77	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
78	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
79	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
80	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
81	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
82	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
83	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
84	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
85	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
86	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
87	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
88	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
89	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
90	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
91	300000	300000	300000	300000	400000	400000	500000	500000	100	0	0	0	100	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159062	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
92	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
93	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-13750	performance	performance	performance	performance	performance	performance	performance	performance	EOL
94	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
95	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
96	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
97	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
98	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
99	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
100	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
101	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
102	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
103	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
104	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
105	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
106	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
107	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
108	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
109	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
110	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
111	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
112	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
113	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
114	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
115	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
116	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
117	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
118	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
119	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
120	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
121	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
122	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
123	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
124	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
125	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
126	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
127	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	100	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
128	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
129	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	37000	36000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
130	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
131	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	36000	36000	37000	0	0	0	0	0	4159687	-5625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
